"ID";"SoortMisdrijf";"RegioS";"Perioden";"TotaalGeregistreerdeMisdrijven_1";"GeregistreerdeMisdrijvenPer1000Inw_3"
"3493";"0000000";"GM0352";"2015JJ00";"     575";"    24.7"
"3501";"0000000";"GM0053";"2015JJ00";"     245";"    17.6"
"3509";"0000000";"GM0294";"2015JJ00";"    1235";"    42.7"
"3517";"0000000";"GM0873";"2015JJ00";"     855";"    39.4"
"3525";"0000000";"GM0632";"2015JJ00";"    2605";"    51.5"
"3533";"0000000";"GM1690";"2015JJ00";"     540";"    22.9"
"3541";"0000000";"GM0880";"2015JJ00";"     475";"    30.3"
"3549";"0000000";"GM0351";"2015JJ00";"     410";"    32.8"
"3557";"0000000";"GM0874";"2015JJ00";"     435";"    30.2"
"3565";"0000000";"GM0710";"2015JJ00";"";""
"3573";"0000000";"GM0683";"2015JJ00";"";""
"3581";"0000000";"GM0479";"2015JJ00";"    8845";"    58.4"
"3589";"0000000";"GM0297";"2015JJ00";"    1480";"    54.0"
"3597";"0000000";"GM0473";"2015JJ00";"    1210";"    72.4"
"3605";"0000000";"GM0707";"2015JJ00";"     365";"    26.5"
"3613";"0000000";"GM0478";"2015JJ00";"     155";"    24.9"
"3621";"0000000";"GM0050";"2015JJ00";"     755";"    34.6"
"3629";"0000000";"GM0355";"2015JJ00";"    3545";"    57.5"
"3637";"0000000";"GM0299";"2015JJ00";"    1130";"    35.0"
"3645";"0000000";"GM0476";"2015JJ00";"";""
"3653";"0000000";"GM0637";"2015JJ00";"    6710";"    54.1"
"3661";"0000000";"GM0638";"2015JJ00";"     255";"    31.7"
"3669";"0000000";"GM0056";"2015JJ00";"     350";"    18.7"
"3677";"0000000";"GM1892";"2015JJ00";"    1635";"    40.1"
"3685";"0000000";"GM0879";"2015JJ00";"    1020";"    47.8"
"3693";"0000000";"GM0301";"2015JJ00";"    2605";"    55.6"
"3701";"0000000";"GM1896";"2015JJ00";"     630";"    28.5"
"3709";"0000000";"GM0642";"2015JJ00";"    1870";"    42.0"
"3717";"0000000";"GM0193";"2015JJ00";"    7485";"    60.4"
"3725";"0000000";"GM0999";"2015JJ00";"    1665";""
"3973";"1000000";"GM1680";"2015JJ00";"     395";"    15.6"
"3981";"1000000";"GM0738";"2015JJ00";"     240";"    18.6"
"3989";"1000000";"GM0358";"2015JJ00";"     625";"    20.1"
"3997";"1000000";"GM0197";"2015JJ00";"     360";"    13.5"
"4005";"1000000";"GM0305";"2015JJ00";"";""
"4013";"1000000";"GM0059";"2015JJ00";"     330";"    11.8"
"4021";"1000000";"GM0482";"2015JJ00";"     440";"    22.1"
"4029";"1000000";"GM0613";"2015JJ00";"     610";"    24.2"
"4037";"1000000";"GM0361";"2015JJ00";"    4720";"    44.1"
"4045";"1000000";"GM0141";"2015JJ00";"    2500";"    34.6"
"4053";"1000000";"GM0034";"2015JJ00";"    7125";"    36.2"
"4061";"1000000";"GM0484";"2015JJ00";"    2735";"    25.5"
"4069";"1000000";"GM1723";"2015JJ00";"     320";"    32.7"
"4077";"1000000";"GM0060";"2015JJ00";"      65";"       ."
"4085";"1000000";"GM0307";"2015JJ00";"    5605";"    36.8"
"4093";"1000000";"GM0362";"2015JJ00";"    2925";"    33.6"
"4101";"1000000";"GM0363";"2015JJ00";"   70930";"    86.3"
"4109";"1000000";"GM0364";"2015JJ00";"";""
"4117";"1000000";"GM0366";"2015JJ00";"";""
"4125";"1000000";"GM0200";"2015JJ00";"    5820";"    36.8"
"4133";"1000000";"GM0003";"2015JJ00";"     235";"    19.6"
"4141";"1000000";"GM0202";"2015JJ00";"    7950";"    52.2"
"4149";"1000000";"GM0106";"2015JJ00";"    2310";"    34.4"
"4157";"1000000";"GM0743";"2015JJ00";"     545";"    32.9"
"4165";"1000000";"GM0744";"2015JJ00";"     215";"    32.9"
"4173";"1000000";"GM0308";"2015JJ00";"     780";"    31.9"
"4181";"1000000";"GM0489";"2015JJ00";"    1260";"    26.5"
"4189";"1000000";"GM0203";"2015JJ00";"    1180";"    21.6"
"4197";"1000000";"GM0005";"2015JJ00";"     120";"    11.7"
"4205";"1000000";"GM0888";"2015JJ00";"     750";"    46.2"
"4213";"1000000";"GM0370";"2015JJ00";"     140";"    15.8"
"4221";"1000000";"GM0889";"2015JJ00";"     265";"    19.7"
"4229";"1000000";"GM0007";"2015JJ00";"     110";"    11.9"
"4237";"1000000";"GM1945";"2015JJ00";"";""
"4245";"1000000";"GM0491";"2015JJ00";"";""
"4253";"1000000";"GM1724";"2015JJ00";"     390";"    21.4"
"4261";"1000000";"GM0893";"2015JJ00";"     320";"    24.3"
"4269";"1000000";"GM0373";"2015JJ00";"     685";"    22.8"
"4277";"1000000";"GM0748";"2015JJ00";"    2325";"    35.1"
"4285";"1000000";"GM1859";"2015JJ00";"     585";"    13.2"
"4293";"1000000";"GM1721";"2015JJ00";"     755";"    25.5"
"4301";"1000000";"GM0568";"2015JJ00";"";""
"4309";"1000000";"GM0753";"2015JJ00";"     875";"    30.4"
"4317";"1000000";"GM0209";"2015JJ00";"     565";"    22.3"
"4325";"1000000";"GM0375";"2015JJ00";"    1700";"    42.3"
"4333";"1000000";"GM0063";"2015JJ00";"     135";"    12.6"
"4341";"1000000";"GM0310";"2015JJ00";"    1250";"    29.6"
"4349";"1000000";"GM0585";"2015JJ00";"     345";"    12.1"
"4357";"1000000";"GM1728";"2015JJ00";"     535";"    26.9"
"4365";"1000000";"GM0376";"2015JJ00";"     335";"    35.8"
"4373";"1000000";"GM0377";"2015JJ00";"     700";"    31.4"
"4381";"1000000";"GM0055";"2015JJ00";"";""
"4389";"1000000";"GM0497";"2015JJ00";"";""
"4397";"1000000";"GM1901";"2015JJ00";"     820";"    24.6"
"4405";"1000000";"GM0755";"2015JJ00";"     180";"    18.0"
"4413";"1000000";"GM0009";"2015JJ00";"      70";"       ."
"4421";"1000000";"GM0064";"2015JJ00";"";""
"4429";"1000000";"GM1681";"2015JJ00";"     420";"    16.4"
"4437";"1000000";"GM0147";"2015JJ00";"     405";"    18.4"
"4445";"1000000";"GM0654";"2015JJ00";"     270";"    11.9"
"4453";"1000000";"GM0499";"2015JJ00";"";""
"4461";"1000000";"GM0756";"2015JJ00";"     745";"    26.2"
"4469";"1000000";"GM0757";"2015JJ00";"     940";"    31.1"
"4477";"1000000";"GM0758";"2015JJ00";"    8475";"    46.8"
"4485";"1000000";"GM0311";"2015JJ00";"";""
"4493";"1000000";"GM0501";"2015JJ00";"     425";"    25.9"
"4501";"1000000";"GM1876";"2015JJ00";"     490";"    13.3"
"4509";"1000000";"GM0213";"2015JJ00";"     475";"    22.5"
"4517";"1000000";"GM0899";"2015JJ00";"    1165";"    40.7"
"4525";"1000000";"GM0312";"2015JJ00";"     450";"    30.6"
"4533";"1000000";"GM0313";"2015JJ00";"     460";"    22.4"
"4541";"1000000";"GM0214";"2015JJ00";"     400";"    15.4"
"4549";"1000000";"GM0381";"2015JJ00";"    1270";"    38.6"
"4557";"1000000";"GM0502";"2015JJ00";"    2125";"    31.9"
"4565";"1000000";"GM0383";"2015JJ00";"     915";"    26.6"
"4573";"1000000";"GM0109";"2015JJ00";"     855";"    24.1"
"4581";"1000000";"GM1706";"2015JJ00";"     505";"    24.5"
"4589";"1000000";"GM0611";"2015JJ00";"     220";"    17.2"
"4597";"1000000";"GM1684";"2015JJ00";"     610";"    24.8"
"4605";"1000000";"GM0216";"2015JJ00";"    1000";"    36.3"
"4613";"1000000";"GM0148";"2015JJ00";"     325";"    11.8"
"4621";"1000000";"GM1891";"2015JJ00";"     195";"    10.3"
"4629";"1000000";"GM0503";"2015JJ00";"    4500";"    44.6"
"4637";"1000000";"GM0010";"2015JJ00";"     470";"    18.6"
"4645";"1000000";"GM0762";"2015JJ00";"     915";"    28.9"
"4653";"1000000";"GM0150";"2015JJ00";"    3410";"    34.6"
"4661";"1000000";"GM0384";"2015JJ00";"    1170";"    43.9"
"4669";"1000000";"GM1774";"2015JJ00";"     305";"    11.7"
"4677";"1000000";"GM0504";"2015JJ00";"";""
"4685";"1000000";"GM0221";"2015JJ00";"     295";"    25.8"
"4693";"1000000";"GM0222";"2015JJ00";"    1505";"    26.6"
"4701";"1000000";"GM0766";"2015JJ00";"     675";"    26.5"
"4709";"1000000";"GM0058";"2015JJ00";"     250";"    10.5"
"4717";"1000000";"GM0505";"2015JJ00";"    4450";"    37.4"
"4725";"1000000";"GM0498";"2015JJ00";"     390";"    20.2"
"4733";"1000000";"GM1719";"2015JJ00";"     605";"    22.6"
"4741";"1000000";"GM0303";"2015JJ00";"    1040";"    25.7"
"4749";"1000000";"GM0225";"2015JJ00";"     330";"    17.9"
"4757";"1000000";"GM0226";"2015JJ00";"     565";"    22.2"
"4765";"1000000";"GM1711";"2015JJ00";"     850";"    26.6"
"4773";"1000000";"GM0385";"2015JJ00";"     470";"    16.2"
"4781";"1000000";"GM0228";"2015JJ00";"    3025";"    27.1"
"4789";"1000000";"GM0317";"2015JJ00";"     215";"    24.3"
"4797";"1000000";"GM1651";"2015JJ00";"     180";"    11.5"
"4805";"1000000";"GM0770";"2015JJ00";"     490";"    26.8"
"4813";"1000000";"GM0905";"2015JJ00";"";""
"4821";"1000000";"GM1903";"2015JJ00";"     535";"    21.5"
"4829";"1000000";"GM0772";"2015JJ00";"   14810";"    66.3"
"4837";"1000000";"GM0230";"2015JJ00";"     440";"    19.3"
"4845";"1000000";"GM0114";"2015JJ00";"    3195";"    29.6"
"4853";"1000000";"GM0388";"2015JJ00";"     705";"    38.5"
"4861";"1000000";"GM0153";"2015JJ00";"    7495";"    47.3"
"4869";"1000000";"GM0232";"2015JJ00";"     745";"    23.2"
"4877";"1000000";"GM0233";"2015JJ00";"     700";"    26.8"
"4885";"1000000";"GM0777";"2015JJ00";"    1390";"    32.7"
"4893";"1000000";"GM1722";"2015JJ00";"      90";"       ."
"4901";"1000000";"GM0070";"2015JJ00";"     345";"    17.1"
"4909";"1000000";"GM1921";"2015JJ00";"     810";"    15.8"
"4917";"1000000";"GM1940";"2015JJ00";"";""
"4925";"1000000";"GM0653";"2015JJ00";"";""
"4933";"1000000";"GM0779";"2015JJ00";"     575";"    26.6"
"4941";"1000000";"GM0236";"2015JJ00";"     740";"    28.2"
"4949";"1000000";"GM1771";"2015JJ00";"    1275";"    32.8"
"4957";"1000000";"GM1652";"2015JJ00";"     715";"    24.3"
"4965";"1000000";"GM0907";"2015JJ00";"     405";"    23.4"
"4973";"1000000";"GM0689";"2015JJ00";"     270";"    18.8"
"4981";"1000000";"GM0784";"2015JJ00";"     850";"    32.7"
"4989";"1000000";"GM0511";"2015JJ00";"";""
"4997";"1000000";"GM1924";"2015JJ00";"     860";"    17.8"
"5005";"1000000";"GM0664";"2015JJ00";"     990";"    26.6"
"5013";"1000000";"GM0785";"2015JJ00";"     565";"    24.5"
"5021";"1000000";"GM1942";"2015JJ00";"";""
"5029";"1000000";"GM0512";"2015JJ00";"    1295";"    36.6"
"5037";"1000000";"GM0513";"2015JJ00";"    3000";"    42.2"
"5045";"1000000";"GM0693";"2015JJ00";"";""
"5053";"1000000";"GM0365";"2015JJ00";"";""
"5061";"1000000";"GM0786";"2015JJ00";"     265";"    20.6"
"5069";"1000000";"GM0518";"2015JJ00";"   28340";"    55.0"
"5077";"1000000";"GM0241";"2015JJ00";"     815";"    23.8"
"5085";"1000000";"GM0014";"2015JJ00";"   11480";"    57.3"
"5093";"1000000";"GM0015";"2015JJ00";"     100";"     8.2"
"5101";"1000000";"GM1729";"2015JJ00";"     360";"    24.9"
"5109";"1000000";"GM0158";"2015JJ00";"     345";"    14.2"
"5117";"1000000";"GM0788";"2015JJ00";"     280";"    20.8"
"5125";"1000000";"GM0392";"2015JJ00";"    6715";"    42.9"
"5133";"1000000";"GM0393";"2015JJ00";"     215";"    38.8"
"5141";"1000000";"GM0394";"2015JJ00";"    6905";"    47.9"
"5149";"1000000";"GM1655";"2015JJ00";"     595";"    20.2"
"5157";"1000000";"GM0160";"2015JJ00";"    1120";"    18.8"
"5165";"1000000";"GM0243";"2015JJ00";"    1295";"    28.3"
"5173";"1000000";"GM0523";"2015JJ00";"     275";"    15.5"
"5181";"1000000";"GM0017";"2015JJ00";"     485";"    25.5"
"5189";"1000000";"GM0395";"2015JJ00";"";""
"5197";"1000000";"GM0072";"2015JJ00";"     375";"    23.7"
"5205";"1000000";"GM0244";"2015JJ00";"     205";"    17.5"
"5213";"1000000";"GM0396";"2015JJ00";"    1145";"    29.3"
"5221";"1000000";"GM0397";"2015JJ00";"     810";"    30.6"
"5229";"1000000";"GM0246";"2015JJ00";"     390";"    21.1"
"5237";"1000000";"GM0074";"2015JJ00";"    1230";"    24.6"
"5245";"1000000";"GM0398";"2015JJ00";"    1730";"    32.3"
"5253";"1000000";"GM0917";"2015JJ00";"    4340";"    49.6"
"5261";"1000000";"GM1658";"2015JJ00";"     375";"    24.4"
"5269";"1000000";"GM0399";"2015JJ00";"     650";"    28.7"
"5277";"1000000";"GM0400";"2015JJ00";"    1910";"    33.9"
"5285";"1000000";"GM0163";"2015JJ00";"     450";"    12.6"
"5293";"1000000";"GM0530";"2015JJ00";"    1005";"    25.8"
"5301";"1000000";"GM0794";"2015JJ00";"    4115";"    45.9"
"5309";"1000000";"GM0531";"2015JJ00";"     580";"    19.9"
"5317";"1000000";"GM0164";"2015JJ00";"    3005";"    37.1"
"5325";"1000000";"GM0796";"2015JJ00";"    7300";"    48.4"
"5333";"1000000";"GM0252";"2015JJ00";"     500";"    30.5"
"5341";"1000000";"GM0797";"2015JJ00";"    1040";"    24.2"
"5349";"1000000";"GM0534";"2015JJ00";"     495";"    23.4"
"5357";"1000000";"GM0798";"2015JJ00";"     505";"    33.7"
"5365";"1000000";"GM0402";"2015JJ00";"    3380";"    38.8"
"5373";"1000000";"GM1735";"2015JJ00";"     595";"    17.1"
"5381";"1000000";"GM1911";"2015JJ00";"     735";"    15.4"
"5389";"1000000";"GM0118";"2015JJ00";"    1535";"    28.0"
"5397";"1000000";"GM0018";"2015JJ00";"     880";"    25.6"
"5405";"1000000";"GM0405";"2015JJ00";"    2780";"    38.7"
"5413";"1000000";"GM1507";"2015JJ00";"    1005";"    24.1"
"5421";"1000000";"GM0321";"2015JJ00";"    1050";"    21.6"
"5429";"1000000";"GM0406";"2015JJ00";"    1155";"    27.9"
"5437";"1000000";"GM0677";"2015JJ00";"     490";"    17.8"
"5445";"1000000";"GM0353";"2015JJ00";"     860";"    25.3"
"5453";"1000000";"GM1884";"2015JJ00";"     490";"    19.0"
"5461";"1000000";"GM0166";"2015JJ00";"     970";"    18.9"
"5469";"1000000";"GM0678";"2015JJ00";"     150";"    12.1"
"5477";"1000000";"GM0537";"2015JJ00";"    1225";"    19.2"
"5485";"1000000";"GM0928";"2015JJ00";"    1750";"    37.6"
"5493";"1000000";"GM1598";"2015JJ00";"     475";"    21.1"
"5501";"1000000";"GM0079";"2015JJ00";"     115";"     9.0"
"5509";"1000000";"GM0588";"2015JJ00";"      80";"       ."
"5517";"1000000";"GM0542";"2015JJ00";"     395";"    13.7"
"5525";"1000000";"GM1931";"2015JJ00";"     740";"    13.6"
"5533";"1000000";"GM1659";"2015JJ00";"     455";"    20.8"
"5541";"1000000";"GM1685";"2015JJ00";"     315";"    20.5"
"5549";"1000000";"GM0882";"2015JJ00";"    1085";"    29.0"
"5557";"1000000";"GM0415";"2015JJ00";"     300";"    27.6"
"5565";"1000000";"GM0416";"2015JJ00";"     665";"    24.4"
"5573";"1000000";"GM1621";"2015JJ00";"    1455";"    25.1"
"5581";"1000000";"GM0417";"2015JJ00";"     325";"    29.8"
"5589";"1000000";"GM0022";"2015JJ00";"     375";"    19.2"
"5597";"1000000";"GM0545";"2015JJ00";"     445";"    21.5"
"5605";"1000000";"GM0080";"2015JJ00";"    5255";"    48.8"
"5613";"1000000";"GM0081";"2015JJ00";"     105";"    10.4"
"5621";"1000000";"GM0546";"2015JJ00";"    5125";"    42.2"
"5629";"1000000";"GM0547";"2015JJ00";"     590";"    22.0"
"5637";"1000000";"GM1916";"2015JJ00";"    2505";"    33.9"
"5645";"1000000";"GM0995";"2015JJ00";"    3240";"    42.4"
"5653";"1000000";"GM0082";"2015JJ00";"";""
"5661";"1000000";"GM1640";"2015JJ00";"     870";"    24.0"
"5669";"1000000";"GM0327";"2015JJ00";"     470";"    16.2"
"5677";"1000000";"GM0694";"2015JJ00";"";""
"5685";"1000000";"GM0733";"2015JJ00";"     220";"    19.7"
"5693";"1000000";"GM1705";"2015JJ00";"     680";"    14.9"
"5701";"1000000";"GM0553";"2015JJ00";"     560";"    24.9"
"5709";"1000000";"GM0808";"2015JJ00";"";""
"5717";"1000000";"GM0140";"2015JJ00";"     145";"    13.4"
"5725";"1000000";"GM0262";"2015JJ00";"     655";"    19.7"
"5733";"1000000";"GM0329";"2015JJ00";"";""
"5741";"1000000";"GM0809";"2015JJ00";"     785";"    34.1"
"5749";"1000000";"GM0331";"2015JJ00";"     165";"    11.6"
"5757";"1000000";"GM0024";"2015JJ00";"      90";"       ."
"5765";"1000000";"GM0168";"2015JJ00";"     405";"    18.0"
"5773";"1000000";"GM0333";"2015JJ00";"";""
"5781";"1000000";"GM1671";"2015JJ00";"";""
"5789";"1000000";"GM0263";"2015JJ00";"     530";"    21.9"
"5797";"1000000";"GM1641";"2015JJ00";"     485";"    20.4"
"5805";"1000000";"GM0556";"2015JJ00";"     945";"    29.3"
"5813";"1000000";"GM0935";"2015JJ00";"    7985";"    65.3"
"5821";"1000000";"GM0936";"2015JJ00";"";""
"5829";"1000000";"GM1663";"2015JJ00";"     105";"    10.4"
"5837";"1000000";"GM0025";"2015JJ00";"     150";"    14.5"
"5845";"1000000";"GM0420";"2015JJ00";"     885";"    20.3"
"5853";"1000000";"GM0938";"2015JJ00";"     530";"    27.8"
"5861";"1000000";"GM1948";"2015JJ00";"";""
"5869";"1000000";"GM0083";"2015JJ00";"";""
"5877";"1000000";"GM1908";"2015JJ00";"     200";"    14.7"
"5885";"1000000";"GM1987";"2015JJ00";"     165";"    13.4"
"5893";"1000000";"GM0119";"2015JJ00";"     875";"    26.7"
"5901";"1000000";"GM0687";"2015JJ00";"    1450";"    30.4"
"5909";"1000000";"GM0559";"2015JJ00";"";""
"5917";"1000000";"GM1842";"2015JJ00";"     355";"    18.9"
"5925";"1000000";"GM1731";"2015JJ00";"     560";"    16.8"
"5933";"1000000";"GM0815";"2015JJ00";"     180";"    16.7"
"5941";"1000000";"GM0265";"2015JJ00";"";""
"5949";"1000000";"GM1709";"2015JJ00";"    1110";"    30.1"
"5957";"1000000";"GM1927";"2015JJ00";"     320";"    11.0"
"5965";"1000000";"GM1955";"2015JJ00";"     670";"    19.1"
"5973";"1000000";"GM0335";"2015JJ00";"     210";"    15.4"
"5981";"1000000";"GM0944";"2015JJ00";"     190";"    24.5"
"5989";"1000000";"GM0424";"2015JJ00";"     305";"    49.1"
"5997";"1000000";"GM0425";"2015JJ00";"     525";"    30.6"
"6005";"1000000";"GM1740";"2015JJ00";"     430";"    18.9"
"6013";"1000000";"GM0643";"2015JJ00";"";""
"6021";"1000000";"GM0946";"2015JJ00";"     340";"    20.3"
"6029";"1000000";"GM0304";"2015JJ00";"     245";"    20.4"
"6037";"1000000";"GM0412";"2015JJ00";"";""
"6045";"1000000";"GM0356";"2015JJ00";"    2855";"    46.6"
"6053";"1000000";"GM0569";"2015JJ00";"     315";"    11.6"
"6061";"1000000";"GM0571";"2015JJ00";"";""
"6069";"1000000";"GM0104";"2015JJ00";"";""
"6077";"1000000";"GM0267";"2015JJ00";"     845";"    20.7"
"6085";"1000000";"GM0268";"2015JJ00";"    9425";"    55.2"
"6093";"1000000";"GM1930";"2015JJ00";"    2250";"    26.4"
"6101";"1000000";"GM1695";"2015JJ00";"     195";"    26.1"
"6109";"1000000";"GM1699";"2015JJ00";"     430";"    13.7"
"6117";"1000000";"GM0171";"2015JJ00";"     830";"    17.9"
"6125";"1000000";"GM0575";"2015JJ00";"     665";"    26.1"
"6133";"1000000";"GM0576";"2015JJ00";"     335";"    20.9"
"6141";"1000000";"GM0820";"2015JJ00";"     570";"    25.2"
"6149";"1000000";"GM0302";"2015JJ00";"     575";"    21.5"
"6157";"1000000";"GM0951";"2015JJ00";"     425";"    27.4"
"6165";"1000000";"GM0579";"2015JJ00";"     595";"    25.9"
"6173";"1000000";"GM0823";"2015JJ00";"     505";"    28.0"
"6181";"1000000";"GM0824";"2015JJ00";"     955";"    37.1"
"6189";"1000000";"GM1895";"2015JJ00";"     995";"    25.8"
"6197";"1000000";"GM0269";"2015JJ00";"     385";"    16.7"
"6205";"1000000";"GM0173";"2015JJ00";"     900";"    28.0"
"6213";"1000000";"GM1773";"2015JJ00";"     275";"    15.5"
"6221";"1000000";"GM0175";"2015JJ00";"     290";"    16.7"
"6229";"1000000";"GM0881";"2015JJ00";"     180";"    22.8"
"6237";"1000000";"GM1586";"2015JJ00";"     435";"    14.7"
"6245";"1000000";"GM0826";"2015JJ00";"    1910";"    35.5"
"6253";"1000000";"GM0580";"2015JJ00";"";""
"6261";"1000000";"GM0085";"2015JJ00";"     405";"    15.8"
"6269";"1000000";"GM0431";"2015JJ00";"     205";"    22.5"
"6277";"1000000";"GM0432";"2015JJ00";"     215";"    19.2"
"6285";"1000000";"GM0086";"2015JJ00";"     420";"    14.1"
"6293";"1000000";"GM0828";"2015JJ00";"    3355";"    37.3"
"6301";"1000000";"GM0584";"2015JJ00";"     315";"    13.2"
"6309";"1000000";"GM1509";"2015JJ00";"     625";"    15.9"
"6317";"1000000";"GM0437";"2015JJ00";"     690";"    52.1"
"6325";"1000000";"GM0644";"2015JJ00";"";""
"6333";"1000000";"GM0589";"2015JJ00";"     155";"    15.4"
"6341";"1000000";"GM1734";"2015JJ00";"     985";"    21.0"
"6349";"1000000";"GM0590";"2015JJ00";"     670";"    20.8"
"6357";"1000000";"GM1894";"2015JJ00";"     900";"    20.7"
"6365";"1000000";"GM0765";"2015JJ00";"     235";"    18.4"
"6373";"1000000";"GM1926";"2015JJ00";"    1090";"    21.3"
"6381";"1000000";"GM0439";"2015JJ00";"    2230";"    28.0"
"6389";"1000000";"GM0273";"2015JJ00";"     540";"    22.1"
"6397";"1000000";"GM0177";"2015JJ00";"     485";"    13.3"
"6405";"1000000";"GM0595";"2015JJ00";"";""
"6413";"1000000";"GM0703";"2015JJ00";"     370";"    16.7"
"6421";"1000000";"GM0274";"2015JJ00";"     725";"    23.0"
"6429";"1000000";"GM0339";"2015JJ00";"      75";"       ."
"6437";"1000000";"GM1667";"2015JJ00";"     265";"    20.8"
"6445";"1000000";"GM0275";"2015JJ00";"    1130";"    25.9"
"6453";"1000000";"GM0340";"2015JJ00";"     350";"    18.1"
"6461";"1000000";"GM0597";"2015JJ00";"    1205";"    26.6"
"6469";"1000000";"GM0196";"2015JJ00";"     150";"    13.7"
"6477";"1000000";"GM1672";"2015JJ00";"";""
"6485";"1000000";"GM1742";"2015JJ00";"     555";"    14.7"
"6493";"1000000";"GM0603";"2015JJ00";"    2385";"    49.4"
"6501";"1000000";"GM1669";"2015JJ00";"     415";"    20.0"
"6509";"1000000";"GM0957";"2015JJ00";"    3255";"    57.1"
"6517";"1000000";"GM0736";"2015JJ00";"    1015";"    23.8"
"6525";"1000000";"GM1674";"2015JJ00";"    2850";"    37.0"
"6533";"1000000";"GM0599";"2015JJ00";"   38235";"    61.3"
"6541";"1000000";"GM0600";"2015JJ00";"";""
"6549";"1000000";"GM0277";"2015JJ00";"      35";"       ."
"6557";"1000000";"GM0840";"2015JJ00";"     455";"    20.5"
"6565";"1000000";"GM0441";"2015JJ00";"    1055";"    22.8"
"6573";"1000000";"GM0458";"2015JJ00";"";""
"6581";"1000000";"GM0279";"2015JJ00";"     140";"    14.9"
"6589";"1000000";"GM0606";"2015JJ00";"    3315";"    43.2"
"6597";"1000000";"GM0088";"2015JJ00";"      20";"       ."
"6605";"1000000";"GM0844";"2015JJ00";"     550";"    23.4"
"6613";"1000000";"GM0962";"2015JJ00";"     430";"    32.9"
"6621";"1000000";"GM0608";"2015JJ00";"";""
"6629";"1000000";"GM1676";"2015JJ00";"     920";"    27.1"
"6637";"1000000";"GM0965";"2015JJ00";"     185";"    17.2"
"6645";"1000000";"GM1702";"2015JJ00";"     150";"    13.1"
"6653";"1000000";"GM0845";"2015JJ00";"     530";"    18.6"
"6661";"1000000";"GM0846";"2015JJ00";"     325";"    18.2"
"6669";"1000000";"GM1883";"2015JJ00";"    5145";"    54.9"
"6677";"1000000";"GM0051";"2015JJ00";"";""
"6685";"1000000";"GM0610";"2015JJ00";"     500";"    20.2"
"6693";"1000000";"GM0040";"2015JJ00";"     155";"    10.0"
"6701";"1000000";"GM1714";"2015JJ00";"     415";"    17.6"
